combined_data1,combined_data2
202,1438.2113493655372
203,1448.0351180665723
204,1385.4940533238314
205,1409.186602237291
206,1463.7592120625811
207,1475.5808479161983
208,1488.704819094604
209,1603.460878073147
210,1521.4282322869508
211,1556.780551922148
212,1571.8546906467282
213,1585.4481277013772
214,1581.232906638421
215,1640.2414786425377
216,1622.8762246713968
217,1669.0963010628554
218,1693.0191519790997
219,1742.29902451897
220,1842.0433221264984
221,1749.4443758575733
222,1858.6081981311704
223,1821.5146365860155
224,1886.5820493299816
225,1962.917038126454
226,1960.1044003932968
227,1952.0119791740256
228,1987.19073952688
229,2051.4553392900048
230,2029.7401178686664
231,2077.025848852877
232,2089.2801875531004
233,2084.511975728718
234,2183.6098874911363
235,2152.9836427485066
236,2087.7127659012094
237,2168.781407920783
238,2158.661886996395
239,2220.388641042839
240,2188.6416582184465
241,2228.15755666966
242,2267.730528115561
243,2301.481899210105
244,2264.4478680652423
245,2317.381392892098
246,2342.05381093779
247,2367.352209111312
248,2472.098357070933
249,2464.707585623745
250,2449.054738684752
251,2549.2632416186066
252,2620.363631692489
253,2622.367140606155
254,2579.8368986548103
255,2643.8803740008816
256,2728.0432179167533
257,2698.801162221142
258,2761.4997951374417
259,2797.600583324846
260,2770.693452017071
261,2818.8393877736407
262,2743.593855682214
263,2828.5631984128427
264,2868.67745683622
265,2854.575346108442
266,2955.8735188818264
267,2878.402125938215
268,2922.414318872448
269,2954.143129922972
270,3008.7370467916626
271,2938.719939770256
272,3034.3087034398686
273,3018.905269603394
274,3010.082987350212
275,3076.17200156924
276,3092.939086254511
277,3095.444635916293
278,3143.724771738577
279,3159.7444550878763
280,3205.6095013821696
281,3253.874361206624
282,3313.9417712943755
283,3261.732962040157
284,3395.119216198055
285,3304.1844646175477
286,3388.7938544562016
287,3440.236746940876
288,3458.6026918462003
289,3457.189777130987
290,3493.272370531571
291,3506.2296093100917
292,3522.6904972516486
293,3583.1287008339496
294,3583.6833516231004
295,3565.7971256241567
296,3625.7413071554656
297,3619.027360686055
298,3644.501784705692
299,3648.953974320671
300,3615.182511767251
301,3633.660068538039
302,3684.087025690864
303,3692.296640358755
304,3687.063726001648
305,3706.514460974432
306,3758.366698321758
307,3721.132908114349
308,3775.9211681552265
309,3775.760663596016
310,3799.1344465658094
311,3863.7489987661934
312,3881.654838589087
313,3908.0467577383456
314,3949.820862049285
315,3938.172815476916
316,3984.361478878821
317,3980.0452555120487
318,4023.2636643619217
319,4032.2425474685087
320,4059.8306236525295
321,4093.5236320310687
322,4067.7264612129375
323,4169.464466790243
324,4088.7868563199695
325,4092.788156559091
326,4172.365970375381
327,4168.199996874653
328,4168.73165056045
329,4173.501824788347
330,4158.396964783017
331,4135.826958413861
332,4169.262009466696
333,4151.55731268165
334,4206.996169653316
335,4180.485954188496
336,4168.812689927966
337,4194.3129951284
338,4228.513948205482
339,4213.199001518512
340,4221.181679596104
341,4270.511952065074
342,4289.310214460002
343,4286.648032497907
344,4308.431835041607
345,4350.67988561658
346,4321.492610275926
347,4343.592835204837
348,4384.420155845665
349,4418.634560472003
350,4452.007150935247
351,4502.880006837308
352,4498.36746019948
353,4479.788616881486
354,4493.824191103893
355,4471.99274574552
356,4507.139430525077
357,4502.775304506817
358,4523.201895493366
359,4489.424773285339
360,4529.519117966911
361,4558.96818427405
362,4508.515570899034
363,4522.766441743565
364,4530.888421110597
365,4498.509982924777
366,4518.845453264911
367,4515.556437913164
368,4522.8468266515565
369,4503.275683152775
370,4535.614509734744
371,4560.068973690251
372,4600.644251804603
373,4599.420569427712
374,4650.075686627992
375,4578.29959123667
376,4643.983487648996
377,4640.0832087058025
378,4716.926872791828
379,4643.120087999263
380,4657.421624862753
381,4678.636379166163
382,4645.364420556605
383,4703.984746036615
384,4705.694142633967
385,4739.621041238341
386,4749.90747357928
387,4798.443447862144
388,4771.263373571406
389,4724.327726264783
390,4712.125603164583
391,4750.158604277104
392,4691.358377323172
393,4781.102893807801
394,4756.764619882054
395,4702.951281609396
396,4662.074362951472
397,4751.661686426377
398,4706.611511522136
399,4747.839021162473
