combined_data1,combined_data2
173,5212.810795269137
174,5219.823380171123
175,5258.540895502186
176,5230.731749672468
177,5318.047036293374
178,5250.401417468807
179,5421.349773700985
180,5342.1054820439385
181,5297.398945433822
182,5320.123352649568
183,5435.043206354473
184,5440.549409378643
185,5531.346211368905
186,5565.797289369835
187,5586.89139421713
188,5597.765348341551
189,5614.329348464958
190,5717.311110267588
191,5830.84041776
192,5845.194360500997
193,5816.10092984423
194,5927.820033596703
195,5975.645407614851
196,5945.562870080725
197,6026.84125381869
198,6047.511694184991
199,6009.127549477037
200,6102.400684065349
201,6127.815263008938
202,6166.81023754322
203,6176.528789776634
204,6065.185857337131
205,6097.246481123773
206,6180.590282388751
207,6192.63037977059
208,6206.911321351535
209,6390.757842320051
210,6246.892370743095
211,6299.006586825028
212,6317.706701548779
213,6334.340905274927
214,6321.6886764008495
215,6414.770986761804
216,6380.8676755316965
217,6453.164672706965
218,6488.426545499682
219,6565.964793382348
220,6727.503120844217
221,6568.235466989235
222,6744.879197174259
223,6677.280609244945
224,6779.361080449814
225,6899.53788230178
226,6887.044748288128
227,6864.943167520698
228,6914.124823611503
229,7010.947199737926
230,6963.660503179024
231,7030.618141151362
232,7038.508997293814
233,7017.445184287568
234,7169.022855576514
235,7104.053263390422
236,6981.139197061285
237,7102.061190724164
238,7071.078131312404
239,7160.045299809864
240,7093.548496945999
241,7146.251401489789
242,7199.560028996974
243,7243.735698060655
244,7170.53921784676
245,7247.899672932006
246,7278.750476543008
247,7311.192726742461
248,7476.528840538709
249,7455.363687537878
250,7420.718316912855
251,7579.349530366668
252,7689.519032615198
253,7684.454612412697
254,7604.974095413343
255,7702.811213941025
256,7833.776806695922
257,7775.249567516327
258,7869.412550437765
259,7918.665902379598
260,7862.316235625144
261,7930.481678035751
262,7792.463892093188
263,7921.007355208737
264,7974.41835579408
265,7937.203355919942
266,8092.180403236842
267,7949.200436301961
268,8008.824742025214
269,8048.247824731656
270,8126.184759568145
271,7996.966002405043
272,8144.395461893045
273,8107.566447203238
274,8082.502313518414
275,8183.129656377302
276,8202.409912421332
277,8198.767263243159
278,8272.22611981159
279,8292.6679827962
280,8363.520767053871
281,8438.941929929766
282,8534.488768364105
283,8443.240194554726
284,8661.521124606019
285,8506.012085548658
286,8643.035389185156
287,8724.631759431677
288,8750.858127124793
289,8743.80541007764
290,8798.88115229059
291,8815.025826886464
292,8836.622482047353
293,8931.154837250373
294,8925.574337450875
295,8889.028320950882
296,8982.065558546703
297,8963.985151999506
298,8999.656896979095
299,9000.52949681081
300,8938.069187343674
301,8963.19595281286
302,9042.201054488009
303,9051.584125036316
304,9039.396634566316
305,9069.2545921646
306,9154.069583196151
307,9091.385140080009
308,9183.044214069649
309,9184.065216078723
310,9225.197870173715
311,9335.87473474468
312,9369.41537099756
313,9417.697341318562
314,9492.089171795902
315,9477.78576211192
316,9560.08636282216
317,9558.293764186388
318,9635.688688039876
319,9655.876522985987
320,9706.852402069317
321,9767.711529723549
322,9729.088614872886
323,9902.678312961829
324,9771.90807938476
325,9781.973437309623
326,9917.76602608903
327,9913.836114600845
328,9917.68857314043
329,9928.675014707796
330,9906.732545955258
331,9872.675162448726
332,9932.416599158416
333,9907.50621191511
334,10005.19583082698
335,9967.095133027362
336,9954.591988390452
337,10004.969193981766
338,10070.801979882031
339,10055.066589470252
340,10079.096212152748
341,10172.92576163173
342,10216.68368896351
343,10225.396016269806
344,10275.462788560051
345,10360.124015489562
346,10326.081727157638
347,10377.738873306896
348,10460.695229556097
349,10532.591971378492
350,10602.93444643569
351,10702.196360262926
352,10708.82564462244
353,10691.634919783395
354,10728.398211400889
355,10704.978997093547
356,10776.144697275358
357,10781.131090627934
358,10827.181119965848
359,10782.731134982569
360,10861.349661988264
361,10922.297022393614
362,10850.274160389565
363,10886.419455767737
364,10912.804933475652
365,10872.261780716975
366,10920.250575047332
367,10929.626100111522
368,10957.458837276792
369,10941.387121451464
370,11012.710882666122
371,11071.760519083997
372,11158.50618925938
373,11176.35180229992
374,11281.341570047463
375,11182.854458314654
376,11313.923220591068
377,11329.344731578
378,11479.531138888991
379,11378.690467780249
380,11424.62467158078
381,11481.889620556713
382,11448.048154107217
383,11566.980376545764
384,11590.61837593521
385,11667.471705181882
386,11704.432050036674
387,11804.66422048865
388,11778.266168525966
389,11718.570044510154
390,11716.477112031334
391,11797.927352570816
392,11717.924464545891
393,11885.55820476942
394,11863.246202537532
395,11792.129950524011
396,11743.017080364769
397,11911.897381013763
398,11857.028482337066
399,11946.676166404262
